0.0267094017094,0.96443768997,0.0,0.0,
0.0267094017094,0.942307692308,0.004,0.0256054421769,
0.0261449077239,0.972401979444,0.0,0.0,
0.333333333333,0.666666666667,0.0,0.0,
0.282491944146,0.717508055854,0.0,0.0,
0.0769230769231,0.913043478261,0.0,0.0,
0.0419765166341,0.878570112401,0.0,0.0826298701299,
1.0,0.0,0.0,0.0,
0.0147311827957,0.985268817204,0.0,0.0,
1.0,0.0,0.0,0.0,
0.0122375036971,0.987422360248,0.0,0.0,
0.0117647058824,0.967391304348,0.0169491525424,0.0,
0.0121216573612,0.975459199036,0.0121216573612,0.0,
0.00682593856655,0.96694214876,0.0204778156997,0.003663003663,
0.1,0.9,0.0,0.0,
0.0740740740741,0.888888888889,0.0,0.0344827586207,
0.0333498023715,0.953176341731,0.0,0.0111166007905,
0.0059880239521,0.982683982684,0.004329004329,0.00602409638554,
0.0454545454545,0.947368421053,0.0,0.0,
0.0,1.0,0.0,0.0,
0.1,0.9,0.0,0.0,
0.272727272727,0.727272727273,0.0,0.0,
0.0204081632653,0.979591836735,0.0,0.0,
0.357142857143,0.642857142857,0.0,0.0,
0.136363636364,0.863636363636,0.0,0.0,
0.0202040816327,0.959591836735,0.0,0.0202040816327,
0.0206207482993,0.958333333333,0.0,0.0206207482993,
0.5625,0.4375,0.0,0.0,
0.0102915415415,0.960439776185,0.0208979471275,0.00824027620435,
0.03125,0.96875,0.0,0.0,
0.05,0.95,0.0,0.0,
0.142857142857,0.857142857143,0.0,0.0,
0.0287872601062,0.936222005842,0.0143936300531,0.0190493468795,
0.00636942675159,0.976,0.0,0.0161290322581,
0.0666666666667,0.933333333333,0.0,0.0,
0.166666666667,0.833333333333,0.0,0.0,
0.00877192982456,0.985074626866,0.00746268656716,0.0,
0.333333333333,0.666666666667,0.0,0.0,
0.222222222222,0.555555555556,0.0,0.222222222222,
1.0,0.0,0.0,0.0,
1.0,0.0,0.0,0.0,
0.102631578947,0.884868421053,0.0,0.0,
0.267857142857,0.690476190476,0.0,0.0,
0.285714285714,0.714285714286,0.0,0.0,
0.00401768426488,0.954260174971,0.0289886137595,0.0124744977351,
0.0150588768116,0.984941123188,0.0,0.0,
0.0833333333333,0.888888888889,0.0,0.0192307692308,
0.0476460578559,0.922874093606,0.0,0.023823028928,
0.106477732794,0.798648648649,0.0,0.0922064777328,
0.0869565217391,0.913043478261,0.0,0.0,
0.0184745762712,0.964109926169,0.0,0.0166803390757,
0.0161290322581,0.956678700361,0.021978021978,0.00549450549451,
0.222222222222,0.777777777778,0.0,0.0,
0.111111111111,0.888888888889,0.0,0.0,
0.25,0.5,0.0,0.25,
0.0,0.938505747126,0.0,0.0114942528736,
0.0625,0.9375,0.0,0.0,
0.0184049079755,0.95530726257,0.0245398773006,0.00561797752809,
0.136363636364,0.818181818182,0.0151515151515,0.0307692307692,
1.0,0.0,0.0,0.0,
1.0,0.0,0.0,0.0,
0.0333333333333,0.962962962963,0.0,0.0,
0.0161152010355,0.956430410625,0.017244262752,0.00837054548638,
0.0212765957447,0.978723404255,0.0,0.0,
0.075,0.9,0.0,0.025641025641,
0.0,0.666666666667,0.0,0.333333333333,
0.309523809524,0.535714285714,0.0,0.154761904762,
0.102424749164,0.87380699894,0.0,0.00735294117647,
0.111111111111,0.888888888889,0.0,0.0,
0.06,0.916666666667,0.0,0.0204081632653,
0.666666666667,0.333333333333,0.0,0.0,
0.044776119403,0.940298507463,0.0149253731343,0.0,
0.0167540566535,0.94873058101,0.0248327527207,0.00633545851879,
0.0165390924002,0.884724857685,0.0,0.093258891646,
0.025,0.961538461538,0.0125,0.0,
0.0,1.0,0.0,0.0,
0.160256410256,0.839743589744,0.0,0.0,
0.0128289473684,0.974043410159,0.0123475609756,0.0061737804878,
0.0,1.0,0.0,0.0,
0.0512820512821,0.785714285714,0.0,0.166666666667,
0.0833333333333,0.875,0.0,0.0416666666667,
0.428571428571,0.571428571429,0.0,0.0,
0.00515463917526,0.943298969072,0.0240549828179,0.0240549828179,
0.0428571428571,0.795117698344,0.0,0.161726242371,
0.010582010582,0.959183673469,0.0,0.026455026455,
0.2,0.791666666667,0.0,0.0,
0.75,0.25,0.0,0.0,
0.2,0.7,0.0,0.0954545454545,
0.0714285714286,0.928571428571,0.0,0.0,
0.5,0.5,0.0,0.0,
0.1,0.888888888889,0.0,0.0,
0.027027027027,0.945945945946,0.0,0.027027027027,
0.0297146219476,0.940570756105,0.0,0.0297146219476,
0.0454545454545,0.944444444444,0.0,0.0,
0.194444444444,0.805555555556,0.0,0.0,
0.0382181110029,0.948717948718,0.0128205128205,0.0,
0.0438166311301,0.939447499345,0.0,0.0165977961433,
0.333333333333,0.666666666667,0.0,0.0,
0.0625,0.90625,0.0,0.03125,
0.010101010101,0.973333333333,0.0,0.016393442623,
0.333333333333,0.666666666667,0.0,0.0,
1.0,0.0,0.0,0.0,
0.0863486842105,0.902380952381,0.0,0.0,
1.0,0.0,0.0,0.0,
1.0,0.0,0.0,0.0,
1.0,0.0,0.0,0.0,
0.0133333333333,0.938053097345,0.0112359550562,0.0333333333333,
0.0196078431373,0.951219512195,0.02,0.005,
0.8,0.2,0.0,0.0,
0.0246951219512,0.969223484848,0.0,0.0,
0.5,0.5,0.0,0.0,
0.0519480519481,0.903614457831,0.0,0.025974025974,
0.0344827586207,0.965517241379,0.0,0.0,
0.0218637992832,0.923476702509,0.0320864790666,0.0232589587559,
0.333333333333,0.666666666667,0.0,0.0,
0.25,0.75,0.0,0.0,
0.0,1.0,0.0,0.0,
0.0,0.0,1.0,0.0,
0.0,1.0,0.0,0.0,
0.25,0.75,0.0,0.0,
0.0227272727273,0.75,0.16,0.04,
0.338078291815,0.644128113879,0.00896860986547,0.0101351351351,
0.0351851851852,0.964814814815,0.0,0.0,
0.333333333333,0.666666666667,0.0,0.0,
0.666666666667,0.333333333333,0.0,0.0,
0.00671140939597,0.96875,0.0,0.0134228187919,
0.04,0.958333333333,0.0,0.0,
0.054424287301,0.818431372549,0.0,0.121323529412,
0.00855540993156,0.991444590068,0.0,0.0,
0.0144927536232,0.923076923077,0.0576923076923,0.0,
0.121212121212,0.878787878788,0.0,0.0,
0.210526315789,0.789473684211,0.0,0.0,
0.0412371134021,0.907216494845,0.0,0.044776119403,
0.0204978294357,0.954884667571,0.010101010101,0.00414937759336,
0.173913043478,0.826086956522,0.0,0.0,
0.0,1.0,0.0,0.0,
0.0,0.6,0.0,0.4,
0.050641025641,0.911538461538,0.0,0.0330225330225,
0.8,0.2,0.0,0.0,
0.00925925925926,0.935185185185,0.0357142857143,0.0178571428571,
0.11466011466,0.876524390244,0.0,0.0,
0.00741758241758,0.943821209465,0.0257232084155,0.0146367521368,
0.0142857142857,0.922222222222,0.0,0.0666666666667,
0.2,0.8,0.0,0.0,
0.5,0.5,0.0,0.0,
0.0,1.0,0.0,0.0,
0.666666666667,0.333333333333,0.0,0.0,
0.0540540540541,0.783783783784,0.122448979592,0.0,
0.142857142857,0.857142857143,0.0,0.0,
0.0325630252101,0.96743697479,0.0,0.0,
0.0833333333333,0.916666666667,0.00507614213198,0.0,
0.142857142857,0.857142857143,0.0,0.0,
0.0,1.0,0.0,0.0,
0.0405405405405,0.959459459459,0.0,0.0,
0.666666666667,0.333333333333,0.0,0.0,
0.0,1.0,0.0,0.0,
0.0339031339031,0.9383665717,0.0,0.0200379867047,
0.2,0.5,0.0,0.25,
1.0,0.0,0.0,0.0,
0.051724137931,0.948275862069,0.0,0.0,
0.2,0.8,0.0,0.0,
0.00751879699248,0.941176470588,0.037037037037,0.0131578947368,
0.03125,0.9375,0.0,0.03125,
0.0555555555556,0.944444444444,0.0,0.0,
0.00671261882236,0.989324534161,0.0,0.0,
0.0834782608696,0.91652173913,0.0,0.0,
0.0188679245283,0.955223880597,0.0,0.0,
0.0170212765957,0.95067264574,0.0190114068441,0.0128755364807,
0.5,0.5,0.0,0.0,
0.175925925926,0.62962962963,0.0,0.194444444444,
1.0,0.0,0.0,0.0,
1.0,0.0,0.0,0.0,
0.0119764773379,0.925265957447,0.0,0.0610119047619,
0.1,0.9,0.0,0.0,
0.0204604918891,0.943733647305,0.0203050917337,0.0152288188002,
0.5,0.5,0.0,0.0,
0.126213592233,0.844444444444,0.0,0.0111111111111,
0.181818181818,0.818181818182,0.0,0.0,
0.0096331120944,0.983122062384,0.00742170508917,0.0,
0.0183486238532,0.968367091773,0.0,0.0100492412823,
0.00578034682081,0.950354609929,0.0260047281324,0.0157480314961,
0.333333333333,0.666666666667,0.0,0.0,
0.0441176470588,0.955056179775,0.0,0.0,
0.0952380952381,0.9,0.0,0.0,
0.05,0.95,0.0,0.0,
1.0,0.0,0.0,0.0,
1.0,0.0,0.0,0.0,
0.0215053763441,0.974025974026,0.0,0.0,
0.0291385135135,0.963048986486,0.0,0.0078125,
0.25,0.732142857143,0.0,0.0,
0.5,0.5,0.0,0.0,
0.0952380952381,0.902380952381,0.0,0.0,
0.0,1.0,0.0,0.0,
0.45,0.5,0.0,0.0,
0.0647773279352,0.904545454545,0.0,0.0,
0.016393442623,0.87969924812,0.00751879699248,0.102189781022,
0.035534591195,0.959855479727,0.0,0.0,
1.0,0.0,0.0,0.0,
0.022160834868,0.942810457516,0.0212274774775,0.0137631975867,
0.00968104596935,0.941731580656,0.0283933518006,0.0175365663284,
0.261627906977,0.735074626866,0.0,0.0,
0.0666666666667,0.933333333333,0.0,0.0,
0.0588235294118,0.911764705882,0.0,0.0294117647059,
0.0172413793103,0.98275862069,0.0,0.0,
0.00813008130081,0.978723404255,0.00406504065041,0.0106382978723,
0.0833333333333,0.727272727273,0.0,0.142857142857,
1.0,0.0,0.0,0.0,
0.0144467213115,0.977445652174,0.0,0.0054347826087,
0.0449362843729,0.955063715627,0.0,0.0,
0.0291986359761,0.946428571429,0.0137126865672,0.0123475609756,
0.0407407407407,0.948148148148,0.0,0.0,
0.25,0.75,0.0,0.0,
0.714285714286,0.285714285714,0.0,0.0,
0.0,1.0,0.0,0.0,
1.0,0.0,0.0,0.0,
1.0,0.0,0.0,0.0,
0.00962339224577,0.980943413147,0.0,0.0,
0.010447761194,0.944776119403,0.0268656716418,0.0179104477612,
0.5,0.5,0.0,0.0,
0.5,0.5,0.0,0.0,
0.333333333333,0.666666666667,0.0,0.0,
0.0,1.0,0.0,0.0,
0.0526315789474,0.947368421053,0.0,0.0,
0.190476190476,0.809523809524,0.0,0.0,
0.0909090909091,0.727272727273,0.0,0.174242424242,
0.025,0.97095959596,0.0,0.0,
0.0954545454545,0.861111111111,0.0,0.0,
0.0487837123215,0.951216287678,0.0,0.0,
0.0212765957447,0.96,0.0,0.0144927536232,
0.044776119403,0.923076923077,0.0,0.0379746835443,
0.0,0.9,0.0,0.1,
0.105263157895,0.894736842105,0.0,0.0,
0.0606617647059,0.9375,0.0,0.0,
0.2,0.8,0.0,0.0,
0.0346475507766,0.965352449223,0.0,0.0,
0.0154449364164,0.965612635243,0.00405522993318,0.0146314162358,
0.125,0.875,0.0,0.0,
0.00952380952381,0.985714285714,0.0,0.0,
0.0952380952381,0.904761904762,0.0,0.0,
0.0697115384615,0.923076923077,0.0,0.0,
0.0106382978723,0.925531914894,0.0,0.0569105691057,
0.0283018867925,0.945945945946,0.0,0.027027027027,
0.046875,0.906828703704,0.0,0.0458255597015,
0.0833333333333,0.894736842105,0.0,0.0,
0.0,1.0,0.0,0.0,
1.0,0.0,0.0,0.0,
0.0196078431373,0.937823834197,0.0261437908497,0.0155440414508,
0.0169491525424,0.962962962963,0.0,0.0185185185185,
1.0,0.0,0.0,0.0,
0.0223570478723,0.970313179643,0.0,0.0,
1.0,0.0,0.0,0.0,
0.5,0.5,0.0,0.0,
0.652173913043,0.32,0.0,0.0,
0.0144250726443,0.967899332306,0.0,0.0177519379845,
1.0,0.0,0.0,0.0,
0.0,1.0,0.0,0.0,
0.0,1.0,0.0,0.0,
0.0104166666667,0.983870967742,0.0,0.0,
1.0,0.0,0.0,0.0,
0.0,0.0,1.0,0.0,
0.0516150516151,0.909673659674,0.0,0.0387112887113,
0.253968253968,0.746031746032,0.0,0.0,
0.030834914611,0.96568914956,0.0,0.0,
0.0,1.0,0.0,0.0,
0.0674157303371,0.912087912088,0.0,0.016393442623,
0.5,0.5,0.0,0.0,
0.166666666667,0.833333333333,0.0,0.0,
0.0277777777778,0.970588235294,0.0,0.0,
0.0,0.893862612613,0.0,0.0883040935673,
0.5,0.5,0.0,0.0,
1.0,0.0,0.0,0.0,
0.0224722253395,0.965574417687,0.0,0.00964175143742,
0.0134972117901,0.956152026028,0.0171240910157,0.0112859966121,
0.0508474576271,0.949152542373,0.0,0.0,
0.0333425951653,0.964240102171,0.0,0.0,
0.5,0.5,0.0,0.0,
0.0,1.0,0.0,0.0,
0.333333333333,0.666666666667,0.0,0.0,
0.0392156862745,0.959183673469,0.0,0.0,
0.8,0.2,0.0,0.0,
0.0512820512821,0.948717948718,0.0,0.0,
0.020202020202,0.953307392996,0.0180995475113,0.0151515151515,
0.5,0.5,0.0,0.0,
0.00604582773957,0.975816689042,0.00983671288877,0.00914470636991,
0.0,1.0,0.0,0.0,
0.170289855072,0.829710144928,0.0,0.0,
0.0517395182872,0.943396226415,0.0,0.0,
0.0471698113208,0.93137254902,0.00892857142857,0.00961538461538,
0.0576923076923,0.941176470588,0.0,0.0,
0.0128205128205,0.910256410256,0.046511627907,0.025641025641,
0.0954545454545,0.904545454545,0.0,0.0,
0.0,1.0,0.0,0.0,
0.0374102154828,0.898981324278,0.0,0.0610356536503,
0.214285714286,0.3125,0.0,0.454545454545,
1.0,0.0,0.0,0.0,
0.0120551924473,0.981771968046,0.0,0.0,
0.0,1.0,0.0,0.0,
0.0491803278689,0.95,0.0,0.0,
0.117647058824,0.882352941176,0.0,0.0,
1.0,0.0,0.0,0.0,
0.0,1.0,0.0,0.0,
0.027045300879,0.956594071385,0.0,0.0173926194797,
0.051724137931,0.946428571429,0.0,0.0,
0.0169540229885,0.976731601732,0.0,0.0,
1.0,0.0,0.0,0.0,
0.0,1.0,0.0,0.0,
0.0399686520376,0.93693438914,0.0,0.0,
0.0104166666667,0.959183673469,0.0204081632653,0.0,
0.0576923076923,0.942307692308,0.0,0.0,
1.0,0.0,0.0,0.0,
1.0,0.0,0.0,0.0,
0.0,1.0,0.0,0.0,
1.0,0.0,0.0,0.0,
0.0,1.0,0.0,0.0,
0.0555555555556,0.943396226415,0.0,0.0,
0.102631578947,0.894736842105,0.0,0.0,
0.0563492063492,0.915476190476,0.0,0.0281746031746,
0.02,0.962962962963,0.0,0.0,
0.0434782608696,0.95652173913,0.0,0.0,
0.0137089201878,0.923802612482,0.0,0.0598290598291,
0.0,1.0,0.0,0.0,
0.142857142857,0.857142857143,0.0,0.0,
0.0910973084886,0.905505952381,0.0,0.0,
0.0583972719523,0.940737489025,0.0,0.0,
0.0184049079755,0.944785276074,0.0213903743316,0.0150753768844,
0.0,0.991452991453,0.0,0.0,
0.0,0.974715872813,0.00971990702698,0.0113432453217,
1.0,0.0,0.0,0.0,
0.0177514792899,0.94623655914,0.0236686390533,0.015037593985,
0.5,0.5,0.0,0.0,
0.0531015037594,0.943529099123,0.0,0.0,
0.0444444444444,0.955555555556,0.0,0.0,
1.0,0.0,0.0,0.0,
0.0175075661801,0.952554473117,0.0178181673876,0.0127960275019,
0.5,0.5,0.0,0.0,
0.0579831932773,0.913025210084,0.0,0.0289915966387,
0.0952380952381,0.902380952381,0.0,0.0,
0.00483164904764,0.953112124375,0.0219281409543,0.01832065339,
0.0192307692308,0.946859903382,0.0193236714976,0.0138888888889,
0.0,0.5,0.5,0.0,
0.5,0.0,0.0,0.0,
0.0204081632653,0.976744186047,0.0,0.0,
1.0,0.0,0.0,0.0,
0.00833333333333,0.974358974359,0.00956937799043,0.00833333333333,
0.051724137931,0.944444444444,0.0,0.0,
0.0209910227073,0.959350440581,0.0154501071684,0.00404858299595,
0.01,0.96992481203,0.0,0.01875,
0.0,0.958555172774,0.0312141142082,0.0101020408163,
0.0,1.0,0.0,0.0,
0.0,1.0,0.0,0.0,
0.666666666667,0.333333333333,0.0,0.0,
0.15,0.85,0.0,0.0,
0.0714285714286,0.925925925926,0.0,0.0,
0.428571428571,0.571428571429,0.0,0.0,
0.0210526315789,0.936842105263,0.0,0.037037037037,
0.0215823152996,0.946160714286,0.0132034446256,0.0119642857143,
0.0,1.0,0.0,0.0,
0.0142857142857,0.965753424658,0.0111111111111,0.0077519379845,
0.0176601302093,0.951568281938,0.0198039215686,0.0133646862722,
